	Ticket 1: 
1,_,22,_,43,_,66,76,_
5,17,23,_,_,50,_,_,82
7,_,_,_,_,53,69,79,84
	Ticket 2: 
4,12,_,_,40,_,62,71,_
8,_,25,_,42,_,63,_,86
_,18,_,32,49,53,_,_,87
	Ticket 3: 
1,_,29,30,48,57,_,_,_
3,_,_,_,_,58,62,76,84
4,15,_,37,_,59,65,_,_

Card 214
	Ticket 1: 
_,12,21,_,_,52,63,71,_
1,13,24,33,_,_,65,_,_
_,15,27,_,47,_,_,72,90
	Ticket 2: 
_,_,22,30,_,_,62,73,82
7,19,_,32,40,_,_,78,_
_,_,29,37,49,_,69,_,88
	Ticket 3: 
_,10,20,_,43,55,_,_,82
_,13,26,34,45,_,61,_,_
_,14,27,_,_,_,69,77,88

Card 215
	Ticket 1: 
_,11,_,_,43,_,62,70,85
2,_,_,30,44,54,66,_,_
3,14,_,33,47,59,_,_,_
	Ticket 2: 
5,12,_,_,40,_,65,73,_
_,_,23,38,42,50,_,_,84
_,19,26,_,44,55,_,_,89
	Ticket 3: 
6,12,_,30,_,_,69,72,_
7,15,20,_,43,54,_,_,_
9,_,_,32,_,55,_,79,80

Card 216
	Ticket 1: 
6,_,26,_,42,_,61,79,_
_,_,28,30,48,53,63,_,_
_,13,_,31,49,_,69,_,84
	Ticket 2: 
_,_,_,30,46,54,62,_,84
_,15,29,_,_,56,_,77,87
1,16,_,_,48,_,66,78,_
	Ticket 3: 
4,10,22,32,_,_,63,_,_
_,12,25,36,_,51,_,_,81
_,_,29,38,_,54,_,77,87

Card 217
	Ticket 1: 
_,17,20,37,_,51,_,_,89
_,18,26,_,41,54,_,74,_
9,_,_,39,48,55,68,_,_
	Ticket 2: 
_,10,22,_,_,55,61,_,80
4,13,_,_,42,_,68,_,82
_,16,27,_,_,58,_,74,85
	Ticket 3: 
1,15,_,_,40,_,_,70,82
4,_,_,_,42,53,60,71,_
_,_,_,36,47,_,69,75,83

Card 218
	Ticket 1: 
_,10,20,30,_,_,_,72,81
_,13,23,_,_,53,64,75,_
6,17,25,36,_,_,66,_,_
	Ticket 2: 
_,_,_,31,42,51,60,_,83
_,10,21,35,_,_,62,73,_
6,16,_,_,_,56,69,_,87
	Ticket 3: 
_,14,_,31,42,50,_,_,85
_,_,24,34,43,_,69,76,_
_,19,26,36,49,_,_,_,90

Card 219
	Ticket 1: 
5,_,_,34,_,50,_,76,81
7,14,22,39,_,_,65,_,_
8,17,27,_,46,_,_,_,82
	Ticket 2: 
8,_,23,31,42,_,_,70,_
9,_,_,33,43,_,67,73,_
_,14,28,38,47,_,_,79,_
	Ticket 3: 
1,_,23,_,41,_,_,71,81
7,13,29,_,44,_,_,_,86
8,_,_,34,45,_,67,_,90

Card 220
	Ticket 1: 
4,_,_,30,44,_,60,_,81
9,_,_,_,46,52,_,77,83
_,11,20,35,_,57,61,_,_
	Ticket 2: 
_,12,21,31,_,_,61,73,_
_,14,_,_,_,53,69,77,82
9,_,29,35,44,_,_,78,_
	Ticket 3: 
5,10,22,_,_,_,66,72,_
_,15,23,30,_,51,67,_,_
_,17,_,38,43,59,68,_,_

Card 221
	Ticket 1: 
_,12,21,30,_,52,_,73,_
2,_,_,31,_,55,_,77,84
_,_,27,34,45,58,_,_,89
	Ticket 2: 
_,13,_,37,40,_,61,_,82
7,_,21,_,_,53,63,77,_
_,14,25,_,49,_,69,_,90
	Ticket 3: 
1,10,22,31,_,_,62,_,_
3,16,26,_,44,53,_,_,_
_,17,_,36,_,59,63,76,_

Card 222
	Ticket 1: 
3,10,_,31,41,50,_,_,_
8,_,_,35,49,_,63,71,_
_,_,25,38,_,59,_,74,82
	Ticket 2: 
_,13,27,_,_,50,_,70,82
1,_,_,36,_,_,63,76,83
8,15,28,38,_,56,_,_,_
	Ticket 3: 
_,10,_,30,41,53,_,_,82
_,13,_,_,_,54,63,70,83
_,14,_,35,43,56,68,_,_

Card 223
	Ticket 1: 
2,_,_,32,46,_,64,_,82
5,14,_,_,48,57,69,_,_
7,_,_,39,_,58,_,74,88
	Ticket 2: 
_,_,_,_,40,54,63,73,83
_,16,22,_,41,56,64,_,_
1,_,25,37,_,57,_,_,90
	Ticket 3: 
7,_,_,30,_,52,62,_,82
_,_,_,38,49,56,67,_,84
_,16,23,_,_,59,69,_,86

Card 224
	Ticket 1: 
_,15,_,_,46,53,_,70,85
_,_,24,37,_,_,61,72,86
3,_,27,_,_,59,63,77,_
	Ticket 2: 
_,10,22,_,_,_,61,74,85
4,_,_,_,42,51,64,_,86
_,_,25,36,45,55,_,79,_
	Ticket 3: 
4,18,21,_,_,54,63,_,_
5,_,_,39,43,58,64,_,_
_,_,24,_,_,59,66,79,89

Card 225
	Ticket 1: 
_,_,25,_,42,53,62,72,_
4,_,_,31,49,57,64,_,_
7,_,_,34,_,58,68,77,_
	Ticket 2: 
_,_,21,38,_,52,_,72,83
5,12,22,_,_,54,68,_,_
8,14,27,_,48,59,_,_,_
	Ticket 3: 
_,14,21,_,42,50,_,73,_
3,15,26,_,45,_,_,_,82
6,_,_,32,_,57,64,74,_

Card 226
	Ticket 1: 
3,10,_,33,_,_,65,72,_
6,12,_,37,_,_,66,76,_
8,18,_,_,_,55,68,_,89
	Ticket 2: 
_,10,22,_,43,_,_,73,80
1,_,23,37,48,_,_,_,86
4,17,28,_,_,_,_,76,87
	Ticket 3: 
_,11,_,31,41,51,66,_,_
_,16,24,_,44,52,_,72,_
6,_,_,32,_,57,_,77,81

Card 227
	Ticket 1: 
_,_,23,32,44,51,_,70,_
_,10,_,34,45,54,_,_,88
_,_,26,_,49,55,_,76,89
	Ticket 2: 
7,15,29,_,_,_,62,70,_
8,18,_,30,48,_,64,_,_
_,_,_,37,49,57,69,77,_
	Ticket 3: 
_,13,24,_,41,52,60,_,_
5,_,_,_,44,_,65,76,80
6,19,26,_,_,_,68,_,88

Card 228
	Ticket 1: 
_,_,22,_,45,53,62,75,_
9,11,27,_,_,54,66,_,_
_,16,_,36,_,57,68,_,90
	Ticket 2: 
_,12,21,_,40,_,63,72,_
_,_,_,_,42,53,68,77,87
2,_,26,_,47,54,_,78,_
	Ticket 3: 
5,12,_,_,_,51,_,70,86
8,15,_,_,40,53,63,_,_
9,16,27,_,_,54,_,_,87

Card 229
	Ticket 1: 
_,10,_,30,41,56,_,71,_
9,_,_,37,44,_,_,77,88
_,11,25,_,45,_,64,78,_
	Ticket 2: 
4,11,_,36,_,_,60,_,82
8,17,22,_,46,_,_,72,_
_,19,_,_,49,_,61,75,89
	Ticket 3: 
4,_,_,30,41,53,_,72,_
5,_,_,32,45,55,64,_,_
9,16,_,_,46,58,_,_,85

Card 230
	Ticket 1: 
_,11,_,31,41,_,_,72,89
_,18,_,_,43,_,67,73,90
4,19,_,_,49,54,68,_,_
	Ticket 2: 
5,_,_,37,40,_,_,76,80
_,12,_,38,42,52,_,79,_
8,_,29,39,43,_,64,_,_
	Ticket 3: 
2,14,20,32,_,_,_,71,_
7,_,_,35,_,_,62,76,82
_,18,23,37,41,_,_,_,86

Card 231
	Ticket 1: 
5,_,23,_,43,56,_,_,81
_,_,_,31,45,58,_,71,82
9,17,_,_,49,_,_,74,86
	Ticket 2: 
_,11,20,_,_,50,61,70,_
_,12,28,31,46,53,_,_,_
_,17,_,37,_,57,_,74,80
	Ticket 3: 
2,_,21,_,_,55,61,_,83
6,10,_,_,47,57,67,_,_
_,16,27,_,48,_,_,70,87

Card 232
	Ticket 1: 
1,_,_,31,_,50,62,73,_
8,_,25,38,_,51,68,_,_
9,19,_,_,_,55,_,75,87
	Ticket 2: 
_,_,23,32,_,53,_,70,82
9,11,_,36,42,_,_,71,_
_,19,24,_,44,_,61,_,87
	Ticket 3: 
_,_,_,36,43,58,60,71,_
6,_,23,_,49,_,61,_,87
_,14,24,_,_,59,63,_,88

Card 233
	Ticket 1: 
1,11,_,_,_,_,63,79,80
6,16,_,_,_,55,65,_,86
8,_,21,_,43,57,66,_,_
	Ticket 2: 
_,_,25,36,42,_,_,72,86
7,_,_,_,46,51,69,73,_
9,13,_,38,_,55,_,79,_
	Ticket 3: 
1,10,_,_,44,50,_,_,80
_,16,23,_,48,57,_,_,83
9,19,_,35,_,_,_,73,89

Card 234
	Ticket 1: 
2,_,25,34,40,51,_,_,_
_,11,_,_,41,57,_,71,86
_,_,28,36,42,59,66,_,_
	Ticket 2: 
6,10,20,_,43,_,60,_,_
_,14,_,30,_,50,69,_,86
_,_,_,38,47,56,_,70,89
	Ticket 3: 
6,15,21,_,_,55,_,76,_
7,17,23,_,_,_,63,77,_
_,19,27,_,49,59,67,_,_

Card 235
	Ticket 1: 
_,_,24,33,49,_,_,76,81
_,10,_,38,_,52,60,_,85
_,16,_,_,_,56,67,79,89
	Ticket 2: 
5,15,_,32,46,_,_,_,82
6,16,_,34,47,_,62,_,_
_,_,_,38,48,50,65,_,90
	Ticket 3: 
_,_,_,33,_,50,61,77,82
_,13,22,_,43,_,62,_,85
7,_,_,34,44,55,63,_,_

Card 236
	Ticket 1: 
1,14,24,35,_,52,_,_,_
6,15,_,_,_,_,64,70,81
_,16,29,_,_,56,65,76,_
	Ticket 2: 
5,_,_,31,45,_,61,_,81
_,11,20,_,_,_,62,71,87
_,19,_,37,46,54,_,75,_
	Ticket 3: 
_,15,_,32,_,_,61,71,81
_,_,20,_,43,51,68,_,86
4,_,21,38,_,56,_,_,88

Card 237
	Ticket 1: 
2,13,_,_,_,_,68,70,82
5,17,21,_,_,54,_,76,_
9,18,27,37,_,_,_,77,_
	Ticket 2: 
_,_,23,34,_,50,65,_,81
_,11,_,35,46,53,_,73,_
7,16,26,_,_,_,67,77,_
	Ticket 3: 
2,_,23,37,40,51,_,_,_
4,_,25,38,_,_,61,71,_
_,_,28,_,45,53,62,_,83

Card 238
	Ticket 1: 
2,12,_,_,41,58,_,74,_
_,19,23,30,44,_,_,_,80
8,_,_,31,45,_,_,76,89
	Ticket 2: 
3,_,26,_,42,_,_,74,88
_,18,28,_,46,53,_,75,_
8,_,_,39,47,_,_,78,90
	Ticket 3: 
_,12,27,38,49,_,_,_,80
_,17,_,_,_,58,65,76,83
2,18,28,_,_,_,_,78,86

Card 239
	Ticket 1: 
3,_,26,31,_,52,60,_,_
4,_,29,_,_,55,62,_,81
_,17,_,37,44,_,67,_,87
	Ticket 2: 
2,_,_,31,_,50,_,79,83
_,13,22,_,_,58,63,_,85
7,_,27,32,40,_,_,_,87
	Ticket 3: 
1,19,_,_,44,_,_,76,82
3,_,_,31,_,58,60,77,_
6,_,_,36,_,_,63,78,85

Card 240
	Ticket 1: 
_,12,20,_,_,_,68,72,85
5,_,_,_,47,50,69,76,_
9,17,22,37,_,_,_,78,_
	Ticket 2: 
_,11,_,36,45,53,_,_,90
_,15,20,39,49,_,_,70,_
5,18,29,_,_,55,67,_,_
	Ticket 3: 
_,15,_,39,40,_,_,76,81
2,_,29,_,44,_,60,_,90
4,_,_,_,45,50,63,79,_

Card 241
	Ticket 1: 
_,_,21,_,46,52,65,_,81
2,19,_,_,47,_,_,76,89
8,_,23,35,_,_,69,77,_
	Ticket 2: 
1,_,23,_,_,52,62,70,_
2,13,25,_,47,_,63,_,_
5,16,_,31,_,57,_,_,88
	Ticket 3: 
_,_,21,36,46,_,62,74,_
1,11,24,37,_,_,_,79,_
_,14,_,39,49,59,_,_,85

Card 242
	Ticket 1: 
1,_,26,_,40,_,60,71,_
_,19,_,32,43,_,_,73,90
2,_,27,_,48,_,65,74,_
	Ticket 2: 
_,_,24,_,_,57,62,70,85
9,11,_,_,_,_,63,78,86
_,_,29,31,49,_,68,79,_
	Ticket 3: 
2,19,_,_,44,_,_,72,80
4,_,20,30,45,52,_,_,_
_,_,26,31,_,56,65,_,84

Card 243
	Ticket 1: 
3,_,_,33,_,_,62,75,80
4,13,20,_,40,_,67,_,_
8,16,26,_,47,_,_,_,85
	Ticket 2: 
4,_,27,31,40,_,60,_,_
_,16,_,_,_,57,63,74,87
7,18,_,33,_,59,64,_,_
	Ticket 3: 
_,11,21,_,_,50,64,74,_
5,16,27,_,_,56,_,77,_
_,19,28,30,_,57,_,_,83

Card 244
	Ticket 1: 
1,16,22,35,_,55,_,_,_
6,_,24,_,43,58,_,71,_
9,19,27,_,_,_,_,76,81
	Ticket 2: 
5,12,25,_,_,53,_,_,80
_,_,_,_,40,55,69,72,87
8,13,_,30,49,56,_,_,_
	Ticket 3: 
5,_,21,_,42,51,_,_,90
9,15,_,33,_,52,62,_,_
_,_,22,34,47,58,_,74,_

Card 245
	Ticket 1: 
9,10,22,_,_,51,65,_,_
_,12,23,34,49,_,_,_,84
_,18,26,37,_,_,_,75,87
	Ticket 2: 
3,12,23,_,_,55,60,_,_
4,14,_,_,49,57,66,_,_
5,18,_,37,_,_,69,70,_
	Ticket 3: 
6,12,_,30,_,55,_,_,87
_,_,28,34,_,56,63,_,90
_,_,_,35,41,59,67,78,_

Card 246
	Ticket 1: 
_,10,_,36,_,_,61,75,81
_,11,27,_,_,51,_,76,83
_,16,_,37,_,53,66,79,_
	Ticket 2: 
2,_,21,36,_,50,_,_,82
6,_,29,38,_,52,_,76,_
_,_,_,39,_,57,63,78,83
	Ticket 3: 
_,10,21,30,_,52,_,_,80
2,_,26,32,_,_,_,78,81
_,15,29,_,48,_,66,_,84

Card 247
	Ticket 1: 
6,11,25,30,45,_,_,_,_
8,12,_,_,_,54,61,71,_
_,16,_,34,47,57,_,76,_
	Ticket 2: 
_,_,23,35,_,55,61,_,83
2,_,24,_,46,_,62,_,88
_,14,25,38,_,56,65,_,_
	Ticket 3: 
1,_,_,33,47,_,61,73,_
_,_,_,39,48,_,67,74,85
_,18,_,_,_,55,68,77,87

Card 248
	Ticket 1: 
_,11,23,_,_,54,60,77,_
3,_,24,_,_,58,_,79,85
8,_,_,38,49,_,69,_,89
	Ticket 2: 
_,_,22,31,_,57,64,75,_
5,13,27,34,47,_,_,_,_
6,_,_,36,48,_,66,_,85
	Ticket 3: 
_,_,26,_,_,51,61,74,86
2,14,28,30,_,_,_,78,_
6,_,_,39,41,_,68,_,88

Card 249
	Ticket 1: 
_,_,22,35,45,54,_,75,_
1,13,24,_,_,_,60,_,85
6,18,26,_,46,55,_,_,_
	Ticket 2: 
5,_,22,30,_,51,_,_,80
7,_,23,32,_,54,_,_,81
_,17,28,37,_,55,_,78,_
	Ticket 3: 
6,_,20,31,_,52,_,78,_
_,_,26,_,41,55,65,_,81
9,15,28,_,_,58,68,_,_

Card 250
	Ticket 1: 
_,_,21,32,_,_,62,70,85
5,15,22,_,40,_,_,_,86
9,_,27,34,_,55,_,77,_
	Ticket 2: 
3,13,_,_,43,52,60,_,_
7,_,_,30,_,53,67,_,88
_,17,21,31,_,57,68,_,_
	Ticket 3: 
_,_,23,_,_,55,62,71,81
3,16,29,_,_,_,66,77,_
_,18,_,37,45,56,_,_,82
